n,input_graph6,output_graph6,case,move,N_old,R_old,N_new,R_new,cross_score,mean_gain
17,PhG`C?@?GA?@_???_?G?C??_,PhG`C?@?OA?@_???_?G?C??_,leaf_degree_two,pendant_path_fold,2409,23782,3113,31076,828718,75338/681747
17,PhG`C?@?GA?@_???_?G?C_??,PhG`C?@?OA?@_???_?G?C_??,leaf_degree_two,pendant_path_fold,2583,25257,3341,33016,896691,298897/2876601
17,PhG`C?@?GA?@_???_?K????C,PhG`C?@?OA?@_???_?K????C,leaf_degree_two,pendant_path_fold,2221,21358,2871,27917,684839,684839/6376491
17,PhG`C?@?GA?@_???_?K??_??,PhG`C?@?OA?@_???_?K??_??,leaf_degree_two,pendant_path_fold,2940,28420,3806,37163,1092700,1115/11418
17,PhG`C?@?GA?@_???_?O?C??_,PhG`C?@?OA?@_???_?O?C??_,leaf_degree_two,pendant_path_fold,3132,31216,4052,40802,1304632,163079/1586358
17,PhG`C?@?GA?@_???_?O?C_??,PhG`C?@?OA?@_???_?O?C_??,leaf_degree_two,pendant_path_fold,3304,32684,4278,42735,1374288,28631/294469
17,PhG`C?@?GA?@_???_?S????C,PhG`C?@?OA?@_???_?S????C,leaf_degree_two,pendant_path_fold,2761,26926,3573,35204,991646,991646/9865053
17,PhG`C?@?GA?@_???_?S??_??,PhG`C?@?OA?@_???_?S??_??,leaf_degree_two,pendant_path_fold,3660,35844,4742,46879,1604892,133741/1446310
17,PhG`C?@?GA?@_???o???@_??,PhG`C?@?OA?@_???o???@_??,leaf_degree_two,pendant_path_fold,3299,31949,4273,41784,1327339,1327339/14096627
17,PhG`C?@?GA?@_???o?C??_??,PhG`C?@?OA?@_???o?C??_??,leaf_degree_two,pendant_path_fold,4378,42543,5676,55654,2179144,24763/282381
17,PhG`C?@?GA?@_?_?O?C??_??,PhG`C?@?OA?@_?_?O?C??_??,leaf_degree_two,pendant_path_fold,5817,56669,7547,74148,3637973,3637973/43900899
17,PhG`C?@?GA?G?O?O?GC????C,PhG`C?@?OA?G?O?O?GC????C,leaf_degree_two,pendant_path_fold,5382,53281,7141,70895,1077269,1077269/38432862
17,PhG`C?@?GA?G?O?OO???@??C,PhG`C?@?OA?G?O?OO???@??C,leaf_degree_two,pendant_path_fold,3626,35711,4793,47421,785723,785723/17379418
17,PhG`C?@?GA?G?O?OO???@??G,PhG`C?@?OA?G?O?OO???@??G,leaf_degree_two,pendant_path_fold,4508,44998,5963,59764,1093038,8157/200606
17,PhG`C?@?GA?G?O?OO???@_??,PhG`C?@?OA?G?O?OO???@_??,leaf_degree_two,pendant_path_fold,5388,53398,7131,70932,1400478,233413/6403638
17,PhG`C?@?GA?G?O_???G?@??O,PhG`C?@?OA?G?O_???G?@??O,leaf_degree_two,pendant_path_fold,3227,32087,4242,42449,869869,124267/1955562
17,PhG`C?@?GA?G?O_???G?@_??,PhG`C?@?OA?G?O_???G?@_??,leaf_degree_two,pendant_path_fold,3674,36115,4833,47789,1032991,1032991/17756442
17,PhG`C?@?GA?G?O_???G?A??O,PhG`C?@?OA?G?O_???G?A??O,leaf_degree_two,pendant_path_fold,4128,41514,5431,54932,1296762,216127/3736528
17,PhG`C?@?GA?G?O_???G?A_??,PhG`C?@?OA?G?O_???G?A_??,leaf_degree_two,pendant_path_fold,4574,45539,6021,60269,1480087,1480087/27540054
17,PhG`C?@?GA?G?O_???K????C,PhG`C?@?OA?G?O_???K????C,leaf_degree_two,pendant_path_fold,4123,40599,5426,53729,1234493,1234493/22371398
17,PhG`C?@?GA?G?O_???K??_??,PhG`C?@?OA?G?O_???K??_??,leaf_degree_two,pendant_path_fold,5472,54058,7207,71556,1958426,979213/19718352
17,PhG`C?@?GA?G_???_?G?C??_,PhG`C?@?OA?G_???_?G?C??_,leaf_degree_two,pendant_path_fold,3113,31076,4052,40802,1096674,548337/6306938
17,PhG`C?@?GA?G_???_?G?C_??,PhG`C?@?OA?G_???_?G?C_??,leaf_degree_two,pendant_path_fold,3341,33016,4352,43362,1186810,593405/7270016
17,PhG`C?@?GA?G_???_?K????C,PhG`C?@?OA?G_???_?K????C,leaf_degree_two,pendant_path_fold,2871,27917,3738,36663,905727,301909/3577266
17,PhG`C?@?GA?G_???_?K??_??,PhG`C?@?OA?G_???_?K??_??,leaf_degree_two,pendant_path_fold,3806,37163,4961,48821,1447083,131553/1716506
17,PhG`C?@?GA?G_???_?O?C??_,PhG`C?@?OA?G_???_?O?C??_,leaf_degree_two,pendant_path_fold,4052,40802,5279,53584,1728610,864305/10695254
17,PhG`C?@?GA?G_???_?O?C_??,PhG`C?@?OA?G_???_?O?C_??,leaf_degree_two,pendant_path_fold,4278,42735,5577,56137,1820991,606997/7952802
17,PhG`C?@?GA?G_???_?S????C,PhG`C?@?OA?G_???_?S????C,leaf_degree_two,pendant_path_fold,3573,35204,4656,46242,1312842,218807/2772648
17,PhG`C?@?GA?G_???_?S??_??,PhG`C?@?OA?G_???_?S??_??,leaf_degree_two,pendant_path_fold,4742,46879,6185,61593,2127391,2127391/29329270
17,PhG`C?@?GA?G_???o???@_??,PhG`C?@?OA?G_???o???@_??,leaf_degree_two,pendant_path_fold,4273,41784,5572,54898,1758706,879353/11904578
17,PhG`C?@?GA?G_???o?C??_??,PhG`C?@?OA?G_???o?C??_??,leaf_degree_two,pendant_path_fold,5676,55654,7407,73136,2890758,481793/7007022
17,PhG`C?@?GAO??@??_?c????C,PhG`C?@?OAO??@??_?c????C,leaf_degree_two,pendant_path_fold,2706,26348,3463,34103,1039594,519797/4685439
17,PhG`C?@?GAO??@??_?c??_??,PhG`C?@?OAO??@??_?c??_??,leaf_degree_two,pendant_path_fold,3587,35075,4596,45414,1695318,282553/2747642
17,PhG`C?@?GAO??@??o???@??C,PhG`C?@?OAO??@??o???@??C,leaf_degree_two,pendant_path_fold,2075,19821,2652,25648,654308,163577/1375725
17,PhG`C?@?GAO??@??o???@??G,PhG`C?@?OAO??@??o???@??G,leaf_degree_two,pendant_path_fold,2579,24989,3300,32344,951476,237869/2127675
17,PhG`C?@?GAO??@??o???@_??,PhG`C?@?OAO??@??o???@_??,leaf_degree_two,pendant_path_fold,3081,29648,3946,38387,1279339,1279339/12157626
17,PhG`C?@?GAO??@??o?C??_??,PhG`C?@?OAO??@??o?C??_??,leaf_degree_two,pendant_path_fold,4088,39478,5241,51129,2111154,351859/3570868
17,PhG`C?@?GAO??@?@??_?G?@?,PhG`C?@?OAO??@?@??_?G?@?,leaf_degree_two,pendant_path_fold,4242,42449,5431,54932,2481025,2481025/23038302
17,PhG`C?@?GAO??@?@??_?G_??,PhG`C?@?OAO??@?@??_?G_??,leaf_degree_two,pendant_path_fold,4352,43362,5577,56137,2478350,1239175/12135552
17,PhG`C?@?GAO??@?@??c????C,PhG`C?@?OAO??@?@??c????C,leaf_degree_two,pendant_path_fold,3463,34103,4436,44150,1610542,805271/7680934
17,PhG`C?@?GAO??@?@??c??_??,PhG`C?@?OAO??@?@??c??_??,leaf_degree_two,pendant_path_fold,4596,45414,5893,58809,2661462,443577/4514038
17,PhG`C?@?GAO??@?@O???@??G,PhG`C?@?OAO??@?@O???@??G,leaf_degree_two,pendant_path_fold,3209,31512,4110,40795,1396835,279367/2637798
17,PhG`C?@?GAO??@?@O???@_??,PhG`C?@?OAO??@?@O???@_??,leaf_degree_two,pendant_path_fold,3837,37400,4918,48431,1896547,1896547/18870366
17,PhG`C?@?GAO??@?@O?C??_??,PhG`C?@?OAO??@?@O?C??_??,leaf_degree_two,pendant_path_fold,5096,49814,6537,64521,3164898,527483/5552092
17,PhG`C?@?GAO??@_???K????C,PhG`C?@?OAO??@_???K????C,leaf_degree_two,pendant_path_fold,3458,33332,4431,43163,1563562,8591/84189
17,PhG`C?@?GAO??@_???K??_??,PhG`C?@?OAO??@_???K??_??,leaf_degree_two,pendant_path_fold,4591,44391,5888,57498,2599110,1299555/13515904
17,PhG`C?@?GAO??@_?O?C??_??,PhG`C?@?OAO??@_?O?C??_??,leaf_degree_two,pendant_path_fold,6102,59137,7831,76612,4384577,4384577/47784762
17,PhG`C?@?K??@?@_???G?@_??,PhG`C?@?S??@?@_???G?@_??,leaf_degree_two,pendant_path_fold,2360,22292,2936,28116,904448,14132/108265
17,PhG`C?@?K??@?@_???G?A??O,PhG`C?@?S??@?@_???G?A??O,leaf_degree_two,pendant_path_fold,2652,25648,3300,32344,1137888,7902/60775
17,PhG`C?@?K??@?@_???G?A_??,PhG`C?@?S??@?@_???G?A_??,leaf_degree_two,pendant_path_fold,2936,28116,3656,35468,1341952,20968/167719
17,PhG`C?@?K??@?@_???K????C,PhG`C?@?S??@?@_???K????C,leaf_degree_two,pendant_path_fold,2647,25057,3295,31609,1106208,1106208/8721865
17,PhG`C?@?K??@?@_???K??_??,PhG`C?@?S??@?@_???K??_??,leaf_degree_two,pendant_path_fold,3510,33359,4374,42095,1841184,17048/142155
17,PhG`C?@?K??@?@_?O?C??_??,PhG`C?@?S??@?@_?O?C??_??,leaf_degree_two,pendant_path_fold,4661,44429,5813,56077,3109120,3109120/27094393
17,PhG`C?@?K??@?A?A?@??O?A?,PhG`C?@?S??@?A?A?@??O?A?,leaf_degree_two,pendant_path_fold,4793,47421,5963,59764,3677429,54887/426577
17,PhG`C?@?K??@?A?A?@??O_??,PhG`C?@?S??@?A?A?@??O_??,leaf_degree_two,pendant_path_fold,4833,47789,6021,60269,3542508,131204/1077759
17,PhG`C?@?K??@?A?A?@C????C,PhG`C?@?S??@?A?A?@C????C,leaf_degree_two,pendant_path_fold,3738,36663,4656,46242,2149668,59713/483448
17,PhG`C?@?K??@?A?A?@C??_??,PhG`C?@?S??@?A?A?@C??_??,leaf_degree_two,pendant_path_fold,4961,48821,6185,61593,3604988,3604988/30683785
17,PhG`C?@?K??@?A?AO???@??G,PhG`C?@?S??@?A?AO???@??G,leaf_degree_two,pendant_path_fold,3300,32344,4110,40795,1689660,9387/75350
17,PhG`C?@?K??@?A?AO???@_??,PhG`C?@?S??@?A?AO???@_??,leaf_degree_two,pendant_path_fold,3946,38387,4918,48431,2321460,580365/4851607
17,PhG`C?@?K??@?A?AO?C??_??,PhG`C?@?S??@?A?AO?C??_??,leaf_degree_two,pendant_path_fold,5241,51129,6537,64521,3924288,436032/3806713
17,PhG`C?@?K??@?A_???G?A_??,PhG`C?@?S??@?A_???G?A_??,leaf_degree_two,pendant_path_fold,3656,35468,4556,44748,2006480,125405/1041046
17,PhG`C?@?K??@?A_???K????C,PhG`C?@?S??@?A_???K????C,leaf_degree_two,pendant_path_fold,3295,31609,4105,39880,1649655,329931/2705195
17,PhG`C?@?K??@?A_???K??_??,PhG`C?@?S??@?A_???K??_??,leaf_degree_two,pendant_path_fold,4374,42095,5454,53123,2773872,25684/220887
17,PhG`C?@?K??@?A_?O?C??_??,PhG`C?@?S??@?A_?O?C??_??,leaf_degree_two,pendant_path_fold,5813,56077,7253,70781,4723472,4723472/42161689
17,PhG`C?@?K??@_???o???@_??,PhG`C?@?S??@_???o???@_??,leaf_degree_two,pendant_path_fold,3941,37508,4913,47336,2274372,2274372/19362133
17,PhG`C?@?K??@_???o?C??_??,PhG`C?@?S??@_???o?C??_??,leaf_degree_two,pendant_path_fold,5236,49962,6532,63066,3861792,954/8449
17,PhG`C?@?K??@_?_?O?C??_??,PhG`C?@?S??@_?_?O?C??_??,leaf_degree_two,pendant_path_fold,6963,66568,8691,84040,6628032,736448/6723937
17,PhG`C?@?OA?G?O?O?GC????C,PhG`C?@?OA?G?O?O?GC??_??,leaf_degree_two,pendant_path_fold,7141,70895,9462,94290,2516400,419400/11261357
17,PhG`C?@?OA?G?O?OO???@??G,PHG`C?@?OA?G?O?OW???@??G,cherry,cherry_swing,5963,59764,4926,50478,6602850,16425/73069
17,PhG`C?@?OA?G?O?OO???@_??,PhG`C?@?OA?G?O?OO?C??_??,leaf_degree_two,pendant_path_fold,7131,70932,9470,94446,1768386,294731/11255095
17,PhG`C?@?OA?G?O_???G?A??O,PhG`??@?OA?G?O_O?GA??O??,star,balanced_insertion,5431,54932,4779,49316,5315168,5315168/25954749
17,PhG`C?@?OA?G?O_???G?A_??,PHG`C?@?OA?G?Oo???G?A_??,cherry,cherry_swing,6021,60269,4967,50884,7016441,7016441/29906307
17,PhG`C?@?OA?G?O_???K????C,PhG`C?@?OA?G?O_?O?C????C,leaf_degree_two,pendant_path_fold,5426,53729,7207,71556,1037953,1037953/39105182
17,PhG`C?@?OA?G?O_???K??_??,PhG`C?@?OA?G?O_?O?C??_??,leaf_degree_two,pendant_path_fold,7207,71556,9582,95326,1364890,682445/34528737
17,PhG`C?@?OA?G_???_?O?C??_,PHG`E@?O????_B??_?O?C??_,star,balanced_insertion,5279,53584,4779,49316,4261228,4261228/25228341
17,PhG`C?@?OA?G_???_?O?C_??,PHG`C?@?OA?Go?O?G??A?_??,star,balanced_insertion,5577,56137,4817,49709,6815164,6815164/26864409
17,PhG`C?@?OA?G_???_?S????C,PhG`C?@?OA?G_???_?S??_??,leaf_degree_two,pendant_path_fold,4656,46242,6185,61593,770238,128373/4799560
17,PhG`C?@?OA?G_???_?S??_??,PHG`C?@?OA?Go???_?S??_??,cherry,cherry_swing,6185,61593,5097,51993,7637184,2545728/10508315
17,PhG`C?@?OA?G_???o???@_??,PhG`C?@?OA?G_?_?O???@_??,leaf_degree_two,pendant_path_fold,5572,54898,7407,73136,884306,442153/20635902
17,PhG`C?@?OA?G_???o?C??_??,PhG`C?@?OA?G_?_?O?C??_??,leaf_degree_two,pendant_path_fold,7407,73136,9854,97454,1159634,579817/36494289
17,PhG`C?@?OAO??@?@??c????C,PhG`C?@?OAO??@?@??c??_??,leaf_degree_two,pendant_path_fold,4436,44150,5893,58809,700774,350387/13070674
17,PhG`C?@?OAO??@?@??c??_??,PhG`C???A??M?@?@??c??_??,star,balanced_insertion,5893,58809,4887,50276,8876885,8876885/28799091
17,PhG`C?@?OAO??@?@O???@??G,PhG`??@?OAOG?@?@O???@??G,cherry,cherry_swing,4110,40795,3422,34667,2880880,144044/703221
17,PhG`C?@?OAO??@?@O???@_??,PhG`C?@?OAO??@?@O?C??_??,leaf_degree_two,pendant_path_fold,4918,48431,6537,64521,720831,240277/10716322
17,PhG`C?@?OAO??@?@O?C??_??,PHG`C?@?OAW??@?@O?C??_??,cherry,cherry_swing,6537,64521,5381,54457,8797908,2932636/11725199
17,PhG`C?@?OAO??@_???K????C,PhG`C?@?OAO?_?_???K????C,leaf_degree_two,pendant_path_fold,4431,43163,5888,57498,629894,314947/13044864
17,PhG`C?@?OAO??@_???K??_??,PhG`C?@?OAO?_?_???K??_??,leaf_degree_two,pendant_path_fold,5888,57498,7831,76612,824618,412309/23054464
17,PhG`C?@?OAO??@_?O?C??_??,PhG`C?@?OAO?_?_?O?C??_??,leaf_degree_two,pendant_path_fold,7831,76612,10422,102098,1079174,539587/40807341
17,PhG`C?@?S??@?A_???G?A_??,PHG`E?@?S??@?A_???G?A_??,cherry,cherry_swing,4556,44748,3774,37899,3788892,18573/84286
17,PhG`C?@?S??@?A_???K????C,PhG`C?@?S??@?A_?O?C????C,leaf_degree_two,pendant_path_fold,4105,39880,5454,53123,564395,112879/4477734
17,PhG`C?@?S??@?A_???K??_??,PhG`C?@?S??@?A_?O?C??_??,leaf_degree_two,pendant_path_fold,5454,53123,7253,70781,738455,738455/39557862
17,PhG`C?@?S??@?A_?O?C??_??,PHG`E?@?S??@?A_?O?C??_??,cherry,cherry_swing,7253,70781,5961,59721,11230872,3743624/14411711
17,PhG`C?@?S??@_???o???@_??,PhG`C?@?S?O?_???o???@_??,leaf_degree_two,pendant_path_fold,4913,47336,6532,63066,644506,14011/697646
17,PhG`C?@?S??@_???o?C??_??,PhG`C?@?S?O?_???o?C??_??,leaf_degree_two,pendant_path_fold,6532,63066,8691,84040,842674,18319/1234122
17,PhG`C?@?S??@_?_?O?C??_??,PhG`C?@?S?O?_?_?O?C??_??,leaf_degree_two,pendant_path_fold,8691,84040,11570,112006,1101346,550673/50277435
17,PhG`C?@_??o??@_???K????C,PhG`CA?_??o??@_???K????C,leaf_degree_two,pendant_path_fold,4426,42176,5883,56187,562254,93709/4339693
17,PhG`C?@_??o??@_???K??_??,PhG`CA?_??o??@_???K??_??,leaf_degree_two,pendant_path_fold,5883,56187,7826,74869,734865,244955/15346786
17,PhG`C?@_??o??@_?O?C??_??,PhG`CA?_??o??@_?O?C??_??,leaf_degree_two,pendant_path_fold,7826,74869,10417,99779,960081,960081/81523442
17,PhG`C?@_??o?_?_?O?C??_??,PhG`CA?_??o?_?_?O?C??_??,leaf_degree_two,pendant_path_fold,10417,99779,13872,132993,1253793,417931/48168208
17,PhGa?CA?a??@?A?AO???@??C,PhGa?CA?a??@?A?AO???@??G,leaf_degree_two,pendant_path_fold,3688,35324,4418,43103,2902432,181402/1018349
17,PhGa?CA?a??@?AO?O???@??C,PhGa?CA?a??@?AO?O???@??G,leaf_degree_two,pendant_path_fold,4089,38732,4900,47276,3524764,881191/5009025
17,PhGa?CA?a??@?A_???G?@??G,P`Ga?CA?b??@?A_???G?@??G,cherry,cherry_swing,2880,27764,2408,23656,1273568,39799/216720
17,PhGa?CA?a??@?A_???G?@??O,PhGa?CA?a??@?A_???G?A??O,leaf_degree_two,pendant_path_fold,3285,31832,4098,40383,2210619,736873/4487310
17,PhGa?CA?a??@?A_???G?@_??,PhGa?CA?a??@?A_???G?A_??,leaf_degree_two,pendant_path_fold,3688,35488,4500,44036,2708768,84649/518625
17,PhGa?CA?a??@O???o???@??C,PhGa?CA?a?G?O???o???@??C,leaf_degree_two,pendant_path_fold,3683,34499,4897,45972,373273,373273/18035651
17,PhGa?CA?a??@O?O?O???@??C,PhGa?CA?a?G?O?O?O???@??C,leaf_degree_two,pendant_path_fold,4897,45972,6516,61270,485638,242819/15954426
17,PhGa?CA?a??@O?_???G?@??G,PhGa?CA?a?G?O?_???G?@??G,leaf_degree_two,pendant_path_fold,3445,32952,4578,43903,391579,391579/15771210
17,PhGa?CA?a??@O?_???G?@??O,PhGa?CA?a?G?O?_???G?@??O,leaf_degree_two,pendant_path_fold,3931,37785,5226,50347,449647,449647/20543406
17,PhGa?CA?a??@O?_???G?@_??,PhGa?CA?a?G?O?_???G?@_??,leaf_degree_two,pendant_path_fold,4415,42125,5872,56136,482440,12061/648122
17,PhGa?CA?a??@_???_?G?A??O,PhGa?CA?a?G?_???_?G?A??O,leaf_degree_two,pendant_path_fold,2728,26844,3618,35743,385312,24082/616869
17,PhGa?CA?a??@_???_?G?A??_,PhGa?CA?a?G?_???_?G?A??_,leaf_degree_two,pendant_path_fold,2969,29132,3940,38796,405244,101311/2924465
17,PhGa?CA?a??@_???_?G?A_??,PhGa?CA?a?G?_???_?G?A_??,leaf_degree_two,pendant_path_fold,3208,31168,4260,41516,407648,12739/427065
17,PhGa?CA?a??@_???_?G?C??C,PhGa?CA?a?G?_???_?G?C??C,leaf_degree_two,pendant_path_fold,2723,26339,3613,35076,349141,349141/9838199
17,PhGa?CA?a??@_???_?G?C??_,PhGa?CA?a?G?_???_?G?C??_,leaf_degree_two,pendant_path_fold,3457,33972,4590,45247,487399,487399/15867630
17,PhGa?CA?a??@_???_?G?C_??,PhGa?CA?a?G?_???_?G?C_??,leaf_degree_two,pendant_path_fold,3695,36005,4909,47964,478435,95687/3627751
17,PhGa?CA?a??@_???_?K????C,PhGa?CA?a?G?_???_?K????C,leaf_degree_two,pendant_path_fold,3205,30670,4257,40856,381290,76258/2728737
17,PhGa?CA?a??@_???_?K??_??,PhGa?CA?a?G?_???_?K??_??,leaf_degree_two,pendant_path_fold,4180,40348,5556,53756,526592,2992/131955
17,PhGa?CA?a?G?O?O?O???@??C,PhGa?CA?a?G?O?O?O???@??G,leaf_degree_two,pendant_path_fold,6516,61270,7813,74809,8752934,4376467/25454754
17,PhGa?CA?a?G?O?_???G?@??G,P`Ga?CA?a?G?O?_?C?H???_?,broom,balanced_insertion,4578,43903,2817,28709,7755051,2585017/4298742
17,PhGa?CA?a?G?O?_???G?@??O,PhGa?CA?a?G?O?_???G?A??O,leaf_degree_two,pendant_path_fold,5226,50347,6525,63893,5390643,1796881/11366550
17,PhGa?CA?a?G?O?_???G?@_??,PhGa?CA?a?G?O?_???G?A_??,leaf_degree_two,pendant_path_fold,5872,56136,7170,69679,6659968,208124/1315695
17,PhGa?CA?a?G?_???_?G?A??O,P[_AGCA?a?G?_???_?G?A??O,star,balanced_insertion,3618,35743,2981,30433,3556711,3556711/10785258
17,PhGa?CA?a?G?_???_?G?A??_,P[_AGCA?a?G?_???_?G?A??_,star,balanced_insertion,3940,38796,3258,33131,4138772,1034693/3209130
17,PhGa?CA?a?G?_???_?G?A_??,P[_AGCA?a?G?_???_?G?A_??,star,balanced_insertion,4260,41516,3533,35541,4728632,1182158/3762645
17,PhGa?CA?a?G?_???_?G?C??C,PhGa?CA?a?G?_???_?O?C??C,leaf_degree_two,pendant_path_fold,3613,35076,4590,45247,2478571,2478571/16583670
17,PhGa?CA?a?G?_???_?G?C??_,PhGa?CA?a?G?_???_?O?C??_,leaf_degree_two,pendant_path_fold,4590,45247,5893,58809,3292739,3292739/27048870
17,PhGa?CA?a?G?_???_?G?C_??,PhGa?CA?a?G?_???_?O?C_??,leaf_degree_two,pendant_path_fold,4909,47964,6210,61519,4140331,4140331/30484890
17,PhGa?CA?a?G?_???_?K????C,PhGa?CA?a?G?_???_?S????C,leaf_degree_two,pendant_path_fold,4257,40856,5232,51020,3433548,286129/1856052
17,PhGa?CA?a?G?_???_?K??_??,PhGa?CA?a?G?_???_?S??_??,leaf_degree_two,pendant_path_fold,5556,53756,6856,67308,5412112,338257/2380746
17,PhGa?CA?a?O??@??_?O?C?@?,PgA@oCA?a?O??@??_?O?C?@?,star,balanced_insertion,3312,33416,2792,28822,2160992,67531/288972
17,PhGa?CA?a?O??@??_?O?C_??,PgA@oCA?a?O??@??_?O?C_??,star,balanced_insertion,3466,34667,2921,29913,2416151,2416151/10124186
17,PhGa?CA?a?O??@??_?O?G??C,PhGa?CA?a?O??@??_?O?G?@?,leaf_degree_two,pendant_path_fold,2817,27896,3636,36476,1323036,36751/284517
17,PhGa?CA?a?O??@??_?O?G?@?,PgA@oCA?a?O??@??_?O?G?@?,star,balanced_insertion,3636,36476,3066,31487,2651316,220943/928998
17,PhGa?CA?a?O??@??_?O?G_??,PgA@oCA?a?O??@??_?O?G_??,star,balanced_insertion,3789,37724,3194,32575,2936219,2936219/12102066
17,PhGa?CA?a?O??@??_?S????C,PhGa?CA?a?O??@??_?S??_??,leaf_degree_two,pendant_path_fold,3133,30596,4110,40447,970891,970891/12876630
17,PhGa?CA?a?O??@??_?S??_??,P[?AWCA?a?O??@??_?S??_??,star,balanced_insertion,4110,40447,3449,34809,3563287,3563287/14175390
17,PhGa?CA?a?O??@??_?_?@?@?,PhGa?CA?a?O??@?@??_?@?@?,leaf_degree_two,pendant_path_fold,3307,32745,4290,42943,1536451,1536451/14187030
17,PhGa?CA?a?O??@??_?_?@_??,PhGa?CA?a?O??@?@??_?@_??,leaf_degree_two,pendant_path_fold,3461,33998,4441,44184,1935706,1935706/15370301
17,PhGa?CA?a?O??@??_?_?G?@?,PhGa?CA?a?O??@?@??_?G?@?,leaf_degree_two,pendant_path_fold,4290,42943,5601,56541,2037147,679049/8009430
17,PhGa?CA?a?O??@??_?_?G_??,PhGa?CA?a?O??@?@??_?G_??,leaf_degree_two,pendant_path_fold,4441,44184,5748,57766,2569174,1284587/12763434
17,PhGa?CA?a?O??@??_?c????C,PhGa?CA?a?O??@?@??c????C,leaf_degree_two,pendant_path_fold,3621,35438,4600,45620,2175220,108761/832830
17,PhGa?CA?a?O??@??_?c??_??,PhGa?CA?a?O??@?@??c??_??,leaf_degree_two,pendant_path_fold,4761,46904,6066,60479,3420855,380095/3208914
17,PhGa?CA?a?O??@??o???@??C,PhGa?CA?a?O??@?@O???@??C,leaf_degree_two,pendant_path_fold,2805,26870,3457,33656,1515490,303098/1939377
17,PhGa?CA?a?O??@??o???@??G,PhGa?CA?a?O??@?@O???@??G,leaf_degree_two,pendant_path_fold,3457,33656,4272,42220,2176108,544027/3692076
17,PhGa?CA?a?O??@??o???@_??,PhGa?CA?a?O??@?@O???@_??,leaf_degree_two,pendant_path_fold,4107,39785,5085,49964,2895423,965141/6961365
17,PhGa?CA?a?O??@??o?C??_??,PhGa?CA?a?O??@?@O?C??_??,leaf_degree_two,pendant_path_fold,5410,52703,6714,66275,4699808,1174952/9080685
17,PhGa?CA?c??@?@?@??_?O??C,PhGa?CA?c??@?@?@??_?O?A?,leaf_degree_two,pendant_path_fold,2440,24620,3186,32479,809440,10118/97173
17,PhGa?CA?c??@?@?@??_?O?A?,P[?AWCA?c??@?@?@??_?O?A?,star,balanced_insertion,3186,32479,2744,28390,1328164,332041/2185596
17,PhGa?CA?c??@?@?@??_?O_??,P[?AWCA?c??@?@?@??_?O_??,star,balanced_insertion,3250,32999,2796,28838,1458296,182287/1135875
17,PhGa?CA?c??@?@?@??c????C,PhGa?CA?c??@?@?@??c??_??,leaf_degree_two,pendant_path_fold,2586,25827,3405,34253,637323,212441/2935110
17,PhGa?CA?c??@?@?@??c??_??,P[?AWCA?c??@?@?@??c??_??,star,balanced_insertion,3405,34253,2927,29936,1673549,1673549/9966435
17,PhGa?CA?c??@?@?@?@??@??G,PhGa?CA?c??@?A?A?@??@??G,cherry,fold,2272,22820,3514,35555,591480,73935/997976
17,PhGa?CA?c??@?@?@?@??@?A?,PhGa?CA?c??@?@?@?@??O?A?,leaf_degree_two,pendant_path_fold,2685,26924,3514,35555,854239,854239/9435090
17,PhGa?CA?c??@?@?@?@??@_??,PhGa?CA?c??@?@?@?@??O_??,leaf_degree_two,pendant_path_fold,2752,27460,3576,36068,1062176,33193/307536
17,PhGa?CA?c??@?@?@?@??O?A?,P[?AWCA?c??@?@?@?@??O?A?,star,balanced_insertion,3514,35555,3024,31082,1703828,8693/54216
17,PhGa?CA?c??@?@?@?@??O_??,P[?AWCA?c??@?@?@?@??O_??,star,balanced_insertion,3576,36068,3074,31523,1853216,3994/23691
17,PhGa?CA?c??@?@?@?@C????C,PhGa?CA?c??@?@?@?@C??_??,leaf_degree_two,pendant_path_fold,2829,28124,3730,37319,672931,672931/10552170
17,PhGa?CA?c??@?@?@?@C??_??,P[?AWCA?c??@?@?@?@C??_??,star,balanced_insertion,3730,37319,3204,32618,2095064,261883/1493865
17,PhGa?CA?c??@?@?@O???@??C,PhGa?CA?c??@?@?@O???@??G,leaf_degree_two,pendant_path_fold,2088,20288,2580,25476,850848,8863/56115
17,PhGa?CA?c??@?@?@O???@??G,PhGa?CA?_??@?@?@O@??@??G,cherry,cherry_swing,2580,25476,2190,21887,676020,11267/94170
17,PhGa?CA?c??@?@?@O???@_??,PhGa?CA?c??@?@?@O?C??_??,leaf_degree_two,pendant_path_fold,3070,30167,4053,40049,683579,683579/12442710
17,PhGa?CA?c??@?@?@O?C??_??,P[?AWCA?c??@?@?@O?C??_??,star,balanced_insertion,4053,40049,3479,35012,2573165,367595/2014341
17,PhGa?CA?c??@?@?A??G?O??C,PhGa?CA?c??@?A?A??G?O??C,leaf_degree_two,pendant_path_fold,2435,24107,3181,31800,748633,748633/7745735
17,PhGa?CA?c??@?@?A??G?O?A?,PhGa?CA?c??@?A?A??G?O?A?,leaf_degree_two,pendant_path_fold,3181,31800,4176,42058,989698,494849/6641928
17,PhGa?CA?c??@?@?A??G?O_??,PhGa?CA?c??@?A?A??G?O_??,leaf_degree_two,pendant_path_fold,3245,32324,4234,42555,1231159,1231159/13739330
17,PhGa?CA?c??@?@?A??K????C,PhGa?CA?c??@?A?A??K????C,leaf_degree_two,pendant_path_fold,2581,25318,3321,32984,1050626,1050626/8571501
